CCterm	descEng	olderCCterm	cafeId	topKu	Age	EraClass	topKuEng	descEngV2	System	NodeShape	ClassLabel	topKu_grouped
CC0130000	Food and Service	CC01f0000	CCafe240	台東区	2.25	2020to2022	Taito Ward	Food and Service	CC013XXXX	diamond	Food and Service	Taito Ward
CC0130000	Food and Service	CC01f0000	CCafe237	千代田区	2.17	2020to2022	Chiyoda Ward	Food and Service	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0130000	Food and Service	CC01f0000	CCafe235	文京区	1.84	2023to2024	Bunkyo Ward	Food and Service	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0130000	Food and Service	CC01f0000	CCafe225	千代田区	1.75	2023to2024	Chiyoda Ward	Food and Service	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0130000	Food and Service	CC01f0000	CCafe212	台東区	1.34	2023to2024	Taito Ward	Food and Service	CC013XXXX	diamond	Food and Service	Taito Ward
CC0130000	Food and Service	CC01f0000	CCafe206	新宿区	1.17	2023to2024	Shinjyuku Ward	Food and Service	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0130000	Food and Service	CC01f0000	CCafe247	千代田区	3.17	2020to2022	Chiyoda Ward	Food and Service	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0130000	Food and Service	CC01f0000	CCafe260	千代田区	3.75	2020to2022	Chiyoda Ward	Food and Service	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0131000	Waitress	CC0150000	CCafe668	新宿区	16.5	Before 2010	Shinjyuku Ward	Waitress	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0131000	Waitress	CC0150000	CCafe667	千代田区	22.4	Before 2010	Chiyoda Ward	Waitress	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0131000	Waitress	CC0150000	CCafe318	新宿区	3.59	2020to2022	Shinjyuku Ward	Waitress	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0131100	American-Style Waitress	CC0151000	CCafe318	新宿区	3.59	2020to2022	Shinjyuku Ward	American-Style Waitress	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe646	千代田区	12.8	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe348	新宿区	0.921	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe438	渋谷区	2.92	2020to2022	Shibuya Ward	Maid	CC013XXXX	diamond	Food and Service	Shibuya Ward
CC0132000	Maid	CC01f0000	CCafe399	中野区	2.17	2020to2022	Nakano Ward	Maid	CC013XXXX	diamond	Food and Service	Nakano Ward
CC0132000	Maid	CC01f0000	CCafe386	新宿区	1.75	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe382	新宿区	1.67	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe380	墨田区	2.92	2020to2022	Sumida Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe374	新宿区	2.0	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe361	豊島区	1.17	2023to2024	Toyoshima Ward	Maid	CC013XXXX	diamond	Food and Service	Toyoshima Ward
CC0132000	Maid	CC01f0000	CCafe345	港区	0.921	2023to2024	Minato Ward	Maid	CC013XXXX	diamond	Food and Service	Minato Ward
CC0132000	Maid	CC01f0000	CCafe338	渋谷区	0.419	2023to2024	Shibuya Ward	Maid	CC013XXXX	diamond	Food and Service	Shibuya Ward
CC0132000	Maid	CC01f0000	CCafe322	千代田区	7.17	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe309	町田市	0.586	2023to2024	Machida City	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe307	新宿区	0.586	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe295	千代田区	21.0	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe289	千代田区	9.59	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe288	千代田区	9.01	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe287	北区	5.75	2015to2019	Kita Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe286	千代田区	9.01	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe284	豊島区	10.4	2010to2014	Toyoshima Ward	Maid	CC013XXXX	diamond	Food and Service	Toyoshima Ward
CC0132000	Maid	CC01f0000	CCafe282	千代田区	7.75	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe280	千代田区	7.42	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe278	千代田区	6.25	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe277	千代田区	5.84	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe275	千代田区	10.6	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe450	台東区	3.0	2020to2022	Taito Ward	Maid	CC013XXXX	diamond	Food and Service	Taito Ward
CC0132000	Maid	CC01f0000	CCafe459	千代田区	3.17	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe471	文京区	3.25	2020to2022	Bunkyo Ward	Maid	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0132000	Maid	CC01f0000	CCafe473	千代田区	2.84	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe594	千代田区	6.09	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe586	文京区	5.59	2015to2019	Bunkyo Ward	Maid	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0132000	Maid	CC01f0000	CCafe582	千代田区	5.68	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe581	千代田区	4.92	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe570	千代田区	5.92	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe568	千代田区	5.68	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe562	千代田区	4.67	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe554	新宿区	4.42	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe550	千代田区	4.42	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe548	千代田区	4.34	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe546	千代田区	2.25	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe272	千代田区	2.92	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe544	千代田区	8.25	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe532	八王子市	4.75	2020to2022	Hachioji City	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe526	中野区	4.42	2020to2022	Nakano Ward	Maid	CC013XXXX	diamond	Food and Service	Nakano Ward
CC0132000	Maid	CC01f0000	CCafe522	中央区	6.09	2015to2019	Chyo Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe516	新宿区	3.42	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe514	豊島区	3.51	2020to2022	Toyoshima Ward	Maid	CC013XXXX	diamond	Food and Service	Toyoshima Ward
CC0132000	Maid	CC01f0000	CCafe506	台東区	3.51	2020to2022	Taito Ward	Maid	CC013XXXX	diamond	Food and Service	Taito Ward
CC0132000	Maid	CC01f0000	CCafe505	千代田区	3.34	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe496	文京区	3.17	2020to2022	Bunkyo Ward	Maid	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0132000	Maid	CC01f0000	CCafe493	八王子市	3.25	2020to2022	Hachioji City	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe492	北区	3.25	2020to2022	Kita Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe488	台東区	2.25	2020to2022	Taito Ward	Maid	CC013XXXX	diamond	Food and Service	Taito Ward
CC0132000	Maid	CC01f0000	CCafe540	豊島区	3.75	2020to2022	Toyoshima Ward	Maid	CC013XXXX	diamond	Food and Service	Toyoshima Ward
CC0132000	Maid	CC01f0000	CCafe598	渋谷区	7.26	2015to2019	Shibuya Ward	Maid	CC013XXXX	diamond	Food and Service	Shibuya Ward
CC0132000	Maid	CC01f0000	CCafe271	千代田区	6.17	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe267	千代田区	1.67	2023to2024	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe127	新宿区	1.92	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe120	千代田区	4.51	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe119	新宿区	3.75	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe117	新宿区	3.67	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe110	新宿区	1.59	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe106	千代田区	1.25	2023to2024	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe105	豊島区	1.17	2023to2024	Toyoshima Ward	Maid	CC013XXXX	diamond	Food and Service	Toyoshima Ward
CC0132000	Maid	CC01f0000	CCafe099	千代田区	4.34	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe084	千代田区	1.75	2023to2024	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe080	世田谷区	1.34	2023to2024	Setagaya Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe079	千代田区	0.921	2023to2024	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe072	武蔵野市	3.0	2020to2022	Musashino City	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe068	新宿区	2.51	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe063	千代田区	1.09	2023to2024	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe058	文京区	1.0	2023to2024	Bunkyo Ward	Maid	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0132000	Maid	CC01f0000	CCafe056	新宿区	0.921	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe050	中野区	1.17	2023to2024	Nakano Ward	Maid	CC013XXXX	diamond	Food and Service	Nakano Ward
CC0132000	Maid	CC01f0000	CCafe044	新宿区	2.0	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe037	千代田区	0.671	2023to2024	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe034	新宿区	0.586	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe024	文京区	3.59	2020to2022	Bunkyo Ward	Maid	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0132000	Maid	CC01f0000	CCafe007	新宿区	0.586	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe004	新宿区	0.671	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe130	板橋区	2.92	2020to2022	Itabashi Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe131	千代田区	2.17	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe136	世田谷区	2.42	2020to2022	Setagaya Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe138	千代田区	4.09	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe263	新宿区	5.68	2015to2019	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe260	千代田区	3.75	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe255	新宿区	2.59	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe248	新宿区	3.34	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe247	千代田区	3.17	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe246	千代田区	5.51	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe242	港区	3.25	2020to2022	Minato Ward	Maid	CC013XXXX	diamond	Food and Service	Minato Ward
CC0132000	Maid	CC01f0000	CCafe240	台東区	2.25	2020to2022	Taito Ward	Maid	CC013XXXX	diamond	Food and Service	Taito Ward
CC0132000	Maid	CC01f0000	CCafe237	千代田区	2.17	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe235	文京区	1.84	2023to2024	Bunkyo Ward	Maid	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0132000	Maid	CC01f0000	CCafe225	千代田区	1.75	2023to2024	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe270	千代田区	6.01	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe212	台東区	1.34	2023to2024	Taito Ward	Maid	CC013XXXX	diamond	Food and Service	Taito Ward
CC0132000	Maid	CC01f0000	CCafe200	千代田区	15.9	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe197	中野区	13.3	2010to2014	Nakano Ward	Maid	CC013XXXX	diamond	Food and Service	Nakano Ward
CC0132000	Maid	CC01f0000	CCafe193	新宿区	5.51	2015to2019	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe189	新宿区	5.26	2015to2019	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe187	豊島区	4.67	2020to2022	Toyoshima Ward	Maid	CC013XXXX	diamond	Food and Service	Toyoshima Ward
CC0132000	Maid	CC01f0000	CCafe176	千代田区	1.09	2023to2024	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe175	千代田区	4.75	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe174	千代田区	11.5	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe168	中央区	4.09	2020to2022	Chyo Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe165	千代田区	3.92	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe156	千代田区	2.58	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe206	新宿区	1.17	2023to2024	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe601	千代田区	8.76	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe445	新宿区	2.25	2020to2022	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe607	新宿区	20.3	Before 2010	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe667	千代田区	22.4	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe666	新宿区	13.1	2010to2014	Shinjyuku Ward	Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132000	Maid	CC01f0000	CCafe665	千代田区	17.1	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe663	千代田区	19.0	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe661	千代田区	14.3	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe659	豊島区	19.4	Before 2010	Toyoshima Ward	Maid	CC013XXXX	diamond	Food and Service	Toyoshima Ward
CC0132000	Maid	CC01f0000	CCafe658	千代田区	16.6	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe657	千代田区	16.0	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe656	千代田区	15.3	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe655	千代田区	14.8	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe654	千代田区	13.9	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe653	千代田区	18.9	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe652	千代田区	20.3	Before 2010	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe604	千代田区	8.34	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe649	中央区	13.7	2010to2014	Chyo Ward	Maid	CC013XXXX	diamond	Food and Service	Others
CC0132000	Maid	CC01f0000	CCafe611	千代田区	2.25	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe613	千代田区	9.84	2015to2019	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe615	港区	9.09	2015to2019	Minato Ward	Maid	CC013XXXX	diamond	Food and Service	Minato Ward
CC0132000	Maid	CC01f0000	CCafe618	千代田区	2.67	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe622	千代田区	10.3	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe610	千代田区	2.0	2020to2022	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe631	千代田区	11.7	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe632	千代田区	12.0	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132000	Maid	CC01f0000	CCafe650	港区	1.17	2023to2024	Minato Ward	Maid	CC013XXXX	diamond	Food and Service	Minato Ward
CC0132000	Maid	CC01f0000	CCafe648	中野区	12.9	2010to2014	Nakano Ward	Maid	CC013XXXX	diamond	Food and Service	Nakano Ward
CC0132000	Maid	CC01f0000	CCafe625	千代田区	11.0	2010to2014	Chiyoda Ward	Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132200	Animal-Eared Maid	CC01f2000	CCafe050	中野区	1.17	2023to2024	Nakano Ward	Animal-Eared Maid	CC013XXXX	diamond	Food and Service	Nakano Ward
CC0132300	Hikikomori Tracksuit Maid	CC01f3000	CCafe024	文京区	3.59	2020to2022	Bunkyo Ward	Hikikomori Tracksuit Maid	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0132400	Animal Maid	CC01f4000	CCafe289	千代田区	9.59	2015to2019	Chiyoda Ward	Animal Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132500	Gothic Maid	CC01f5000	CCafe246	千代田区	5.51	2015to2019	Chiyoda Ward	Gothic Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132600	Chinese-Style Maid	CC01f6000	CCafe004	新宿区	0.671	2023to2024	Shinjyuku Ward	Chinese-Style Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132700	Bunny Maid	CC01f7000	CCafe345	港区	0.921	2023to2024	Minato Ward	Bunny Maid	CC013XXXX	diamond	Food and Service	Minato Ward
CC0132800	Maid Outfit	CC01f8000	CCafe492	北区	3.25	2020to2022	Kita Ward	Maid Outfit	CC013XXXX	diamond	Food and Service	Others
CC0132900	Bloodsucker Maid	CC01f9000	CCafe206	新宿区	1.17	2023to2024	Shinjyuku Ward	Bloodsucker Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132a00	Japanese-Style Maid	CC01fa000	CCafe240	台東区	2.25	2020to2022	Taito Ward	Japanese-Style Maid	CC013XXXX	diamond	Food and Service	Taito Ward
CC0132b00	Assassin Maid (Maid)	CC01fb000	CCafe248	新宿区	3.34	2020to2022	Shinjyuku Ward	Assassin Maid (Maid)	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132c00	Cat-Type Robot Maid	CC01fc000	CCafe445	新宿区	2.25	2020to2022	Shinjyuku Ward	Cat-Type Robot Maid	CC013XXXX	diamond	Food and Service	Shinjyuku Ward
CC0132d00	Cat-Eared Maid	CC01fd000	CCafe072	武蔵野市	3.0	2020to2022	Musashino City	Cat-Eared Maid	CC013XXXX	diamond	Food and Service	Others
CC0132d00	Cat-Eared Maid	CC01fd000	CCafe079	千代田区	0.921	2023to2024	Chiyoda Ward	Cat-Eared Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132e00	Ryukyuan Maid	CC01fe000	CCafe242	港区	3.25	2020to2022	Minato Ward	Ryukyuan Maid	CC013XXXX	diamond	Food and Service	Minato Ward
CC0132f00	Magical Maid	CC01ff000	CCafe581	千代田区	4.92	2020to2022	Chiyoda Ward	Magical Maid	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0132g00	Magical Maid Institute	CC01fg000	CCafe622	千代田区	10.3	2010to2014	Chiyoda Ward	Magical Maid Institute	CC013XXXX	diamond	Food and Service	Chiyoda Ward
CC0134000	Other Service	CC01n1000	CCafe238	文京区	3.0	2020to2022	Bunkyo Ward	Other Service	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0134000	Other Service	CC01n0000	CCafe238	文京区	3.0	2020to2022	Bunkyo Ward	Other Service	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0134100	Store Manager	CC01n0000	CCafe238	文京区	3.0	2020to2022	Bunkyo Ward	Store Manager	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0134110	One-Day Store Manager	CC01n1000	CCafe238	文京区	3.0	2020to2022	Bunkyo Ward	One-Day Store Manager	CC013XXXX	diamond	Food and Service	Bunkyo Ward
CC0140000	Education and Student	CC01l0000	CCafe352	豊島区	0.921	2023to2024	Toyoshima Ward	Others	CC014XXXX	rectangle	Others	Toyoshima Ward
CC0140000	Education and Student	CC01l1000	CCafe178	千代田区	6.42	2015to2019	Chiyoda Ward	Others	CC014XXXX	rectangle	Others	Chiyoda Ward
CC0140000	Education and Student	CC01l1000	CCafe648	中野区	12.9	2010to2014	Nakano Ward	Others	CC014XXXX	rectangle	Others	Nakano Ward
